date,temperature
21/11/2014,4.801666667
22/11/2014,4.527083333
23/11/2014,6.009652778
24/11/2014,6.605486111
25/11/2014,0.88
26/11/2014,0.560347222
27/11/2014,1.936597222
28/11/2014,1.804652778
29/11/2014,1.710902778
30/11/2014,1.464791667
01/12/2014,2.482569444
02/12/2014,3.489027778
03/12/2014,5.629791667
04/12/2014,11.52805556
05/12/2014,11.03069444
06/12/2014,18.75347222
07/12/2014,16.84951389
08/12/2014,17.38215278
09/12/2014,13.79534722
10/12/2014,13.53854167
11/12/2014,5.534375
12/12/2014,6.987986111
13/12/2014,4.459791667
14/12/2014,1.989236111
15/12/2014,4.938472222
16/12/2014,5.101597222
17/12/2014,2.871527778
18/12/2014,9.267152778
19/12/2014,10.10486111
20/12/2014,4.838680556
21/12/2014,5.003819444
22/12/2014,8.144930556
23/12/2014,10.17256944
24/12/2014,7.412986111
25/12/2014,3.808333333
26/12/2014,0.256666667
27/12/2014,-3.220902778
28/12/2014,-5.687013889
29/12/2014,-2.395138889
30/12/2014,-1.673055556
31/12/2014,1.865347222
01/01/2015,2.715277778
02/01/2015,-1.004166667
03/01/2015,4.378819444
04/01/2015,2.676736111
05/01/2015,9.320069444
06/01/2015,13.32465278
07/01/2015,22.11645833
08/01/2015,18.175
09/01/2015,20.71798611
10/01/2015,8.910138889
11/01/2015,9.433263889
12/01/2015,7.495208333
13/01/2015,9.465625
14/01/2015,5.589305556
15/01/2015,4.796111111
16/01/2015,6.479236111
17/01/2015,2.647361111
18/01/2015,-0.607222222
19/01/2015,-0.828611111
20/01/2015,0.299583333
21/01/2015,-0.731041667
22/01/2015,-1.143541667
23/01/2015,-1.6575
24/01/2015,-0.771458333
25/01/2015,1.115347222
26/01/2015,1.105416667
27/01/2015,2.311666667
28/01/2015,2.670833333
29/01/2015,1.525138889
30/01/2015,1.103819444
31/01/2015,0.073263889
01/02/2015,3.583194444
02/02/2015,0.607569444
03/02/2015,5.311527778
04/02/2015,2.288680556
05/02/2015,9.809722222
06/02/2015,17.19611111
07/02/2015,25.18993056
08/02/2015,21.20833333
09/02/2015,15.523125
10/02/2015,8.971458333
11/02/2015,5.741458333
12/02/2015,9.008194444
13/02/2015,0.726666667
14/02/2015,1.147430556
15/02/2015,-0.654722222
16/02/2015,2.62
17/02/2015,-0.333472222
18/02/2015,1.570833333
19/02/2015,-0.010069444
20/02/2015,3.231875
21/02/2015,4.450625
22/02/2015,0.669027778
23/02/2015,1.335347222
24/02/2015,3.608472222
25/02/2015,2.618125
26/02/2015,2.110069444
27/02/2015,3.496319444
28/02/2015,2.809375
01/03/2015,2.487777778
02/03/2015,0.305347222
03/03/2015,4.426388889
04/03/2015,3.966388889
05/03/2015,11.32618056
06/03/2015,19.83513889
07/03/2015,27.32194444
08/03/2015,23.50368056
09/03/2015,13.31298611
10/03/2015,12.44798611
11/03/2015,4.164305556
12/03/2015,3.637916667
13/03/2015,0.81375
14/03/2015,1.907916667
15/03/2015,3.681319444
16/03/2015,6.575208333
17/03/2015,9.000555556
18/03/2015,9.161458333
19/03/2015,6.294791667
20/03/2015,4.469791667
21/03/2015,2.583125
22/03/2015,0.135416667
23/03/2015,3.626944444
24/03/2015,4.675694444
25/03/2015,8.970208333
26/03/2015,7.027152778
27/03/2015,6.572916667
28/03/2015,7.616458333
29/03/2015,9.7025
30/03/2015,5.855208333
31/03/2015,6.555972222
01/04/2015,2.55
02/04/2015,-1.778055556
03/04/2015,2.997638889
04/04/2015,2.314583333
05/04/2015,17.06944444
06/04/2015,17.00847222
07/04/2015,29.37534722
08/04/2015,23.74256944
09/04/2015,12.94166667
10/04/2015,12.79166667
11/04/2015,7.116041667
12/04/2015,5.492152778
13/04/2015,9.8525
14/04/2015,9.737638889
15/04/2015,17.64868056
16/04/2015,12.32118056
17/04/2015,7.368125
18/04/2015,6.057708333
19/04/2015,7.116180556
20/04/2015,10.19423611
21/04/2015,13.15916667
22/04/2015,6.779791667
23/04/2015,8.542291667
24/04/2015,12.41736111
25/04/2015,13.44951389
26/04/2015,13.89152778
27/04/2015,10.43534722
28/04/2015,7.003263889
29/04/2015,8.252638889
30/04/2015,9.699791667
01/05/2015,2.035486111
02/05/2015,-2.422638889
03/05/2015,3.630972222
04/05/2015,3.675208333
05/05/2015,19.10694444
06/05/2015,22.26805556
07/05/2015,28.173125
08/05/2015,20.47145833
09/05/2015,12.64069444
10/05/2015,14.23479167
11/05/2015,10.55319444
12/05/2015,5.41
13/05/2015,14.60993056
14/05/2015,11.63277778
15/05/2015,11.84520833
16/05/2015,12.03756944
17/05/2015,12.04145833
18/05/2015,14.945
19/05/2015,14.70909722
20/05/2015,10.83166667
21/05/2015,11.00527778
22/05/2015,11.97173611
23/05/2015,13.53479167
24/05/2015,14.75534722
25/05/2015,13.81041667
26/05/2015,10.76923611
27/05/2015,10.49881944
28/05/2015,12.99673611
29/05/2015,14.51090278
30/05/2015,11.83715278
31/05/2015,13.99256944
01/06/2015,0.382152778
02/06/2015,-2.982986111
03/06/2015,4.866458333
04/06/2015,4.575972222
05/06/2015,15.30527778
06/06/2015,24.00805556
07/06/2015,21.68145833
08/06/2015,25.32368056
09/06/2015,11.42541667
10/06/2015,14.27368056
11/06/2015,11.75326389
12/06/2015,8.231319444
13/06/2015,21.37236111
14/06/2015,19.32270833
15/06/2015,14.62236111
16/06/2015,13.149375
17/06/2015,14.545
18/06/2015,14.98416667
19/06/2015,11.73083333
20/06/2015,12.01458333
21/06/2015,12.94361111
22/06/2015,13.75965278
23/06/2015,10.79576389
24/06/2015,13.32020833
25/06/2015,16.55680556
26/06/2015,18.32576389
27/06/2015,17.35229167
28/06/2015,17.51
29/06/2015,20.55548611
30/06/2015,20.66138889
01/07/2015,1.907708333
02/07/2015,-1.638819444
03/07/2015,5.343680556
04/07/2015,6.066944444
05/07/2015,12.56430556
06/07/2015,16.99451389
07/07/2015,23.61736111
08/07/2015,27.25305556
09/07/2015,12.19444444
10/07/2015,14.75652778
11/07/2015,15.64354167
12/07/2015,9.844791667
13/07/2015,16.43576389
14/07/2015,18.64180556
15/07/2015,20.811875
16/07/2015,22.52576389
17/07/2015,25.01263889
18/07/2015,24.49534722
19/07/2015,21.13375
20/07/2015,20.43701389
21/07/2015,24.81020833
22/07/2015,25.28451389
23/07/2015,20.64569444
24/07/2015,21.76229167
25/07/2015,19.79743056
26/07/2015,16.63041667
27/07/2015,16.29222222
28/07/2015,16.82145833
29/07/2015,14.89458333
30/07/2015,14.71902778
31/07/2015,15.32534722
01/08/2015,4.316944444
02/08/2015,0.598888889
03/08/2015,9.023055556
04/08/2015,8.687361111
05/08/2015,13.63291667
06/08/2015,13.83125
07/08/2015,18.58770833
08/08/2015,24.84673611
09/08/2015,12.77631944
10/08/2015,13.78201389
11/08/2015,14.46965278
12/08/2015,4.328680556
13/08/2015,23.99659722
14/08/2015,24.83152778
15/08/2015,21.77631944
16/08/2015,18.98805556
17/08/2015,16.67652778
18/08/2015,14.94569444
19/08/2015,15.94402778
20/08/2015,15.30756944
21/08/2015,16.85513889
22/08/2015,17.62541667
23/08/2015,18.42826389
24/08/2015,20.19736111
25/08/2015,15.97256944
26/08/2015,19.10930556
27/08/2015,22.52104167
28/08/2015,16.83145833
29/08/2015,18.99916667
30/08/2015,23.88951389
31/08/2015,25.39368056
01/09/2015,7.184930556
02/09/2015,2.863333333
03/09/2015,5.448263889
04/09/2015,11.12055556
05/09/2015,15.04736111
06/09/2015,12.96819444
07/09/2015,14.65263889
08/09/2015,22.52298611
09/09/2015,13.05895833
10/09/2015,12.05666667
11/09/2015,15.16201389
12/09/2015,4.44
13/09/2015,19.84083333
14/09/2015,16.01194444
15/09/2015,14.621875
16/09/2015,16.22763889
17/09/2015,17.18666667
18/09/2015,14.98805556
19/09/2015,13.27472222
20/09/2015,12.72666667
21/09/2015,13.604375
22/09/2015,12.61576389
23/09/2015,11.90423611
24/09/2015,12.39583333
25/09/2015,11.40604167
26/09/2015,11.96402778
27/09/2015,11.05958333
28/09/2015,9.921041667
29/09/2015,10.461875
30/09/2015,9.812986111
01/10/2015,11.28208333
02/10/2015,3.975486111
03/10/2015,4.545972222
04/10/2015,12.66513889
05/10/2015,13.78493056
06/10/2015,15.32465278
07/10/2015,14.51701389
08/10/2015,25.65993056
09/10/2015,11.12340278
10/10/2015,6.940625
11/10/2015,15.09319444
12/10/2015,0.938472222
13/10/2015,2.069722222
14/10/2015,0.764861111
15/10/2015,3.586180556
16/10/2015,6.14125
17/10/2015,6.643055556
18/10/2015,6.602569444
19/10/2015,5.760416667
20/10/2015,7.567847222
21/10/2015,7.923402778
22/10/2015,8.025902778
23/10/2015,9.920486111
24/10/2015,6.086041667
25/10/2015,9.877013889
26/10/2015,9.963194444
27/10/2015,7.650972222
28/10/2015,6.367638889
29/10/2015,6.899583333
30/10/2015,9.293263889
31/10/2015,8.488680556
01/11/2015,3.046597222
02/11/2015,2.887361111
03/11/2015,4.497847222
04/11/2015,12.56215278
05/11/2015,15.61618056
06/11/2015,16.63673611
07/11/2015,18.22368056
08/11/2015,24.64965278
09/11/2015,11.73951389
10/11/2015,4.037083333
11/11/2015,13.45916667
12/11/2015,3.375833333
13/11/2015,10.68298611
14/11/2015,6.674652778
15/11/2015,10.44604167
16/11/2015,10.85486111
17/11/2015,12.18993056
18/11/2015,13.26930556
19/11/2015,11.31041667
20/11/2015,6.945416667
21/11/2015,3.553611111
22/11/2015,0.839652778
23/11/2015,0.278055556
24/11/2015,0.333402778
25/11/2015,2.161666667
26/11/2015,3.000555556
27/11/2015,-0.733194444
28/11/2015,0.597638889
29/11/2015,5.917708333
30/11/2015,7.654444444
01/12/2015,5.464583333
02/12/2015,-1.069583333
03/12/2015,2.781597222
04/12/2015,11.05034722
05/12/2015,19.19513889
06/12/2015,20.76034722
07/12/2015,18.23416667
08/12/2015,23.07513889
09/12/2015,15.67270833
10/12/2015,2.442083333
11/12/2015,11.72791667
12/12/2015,5.555138889
13/12/2015,6.543333333
14/12/2015,3.241180556
15/12/2015,5.237361111
16/12/2015,6.036875
17/12/2015,10.33944444
18/12/2015,10.15208333
19/12/2015,7.201944444
20/12/2015,8.886388889
21/12/2015,9.001111111
22/12/2015,10.92715278
23/12/2015,9.256875
24/12/2015,6.919375
25/12/2015,10.32576389
26/12/2015,12.09951389
27/12/2015,9.108472222
28/12/2015,5.831805556
29/12/2015,3.431944444
30/12/2015,1.971527778
31/12/2015,0.722986111
01/01/2016,0.249236111
02/01/2016,10.47555556
03/01/2016,0.117013889
04/01/2016,3.510208333
05/01/2016,10.81645833
06/01/2016,17.2625
07/01/2016,21.24131944
08/01/2016,17.215625
09/01/2016,19.43861111
10/01/2016,13.09965278
11/01/2016,7.841041667
12/01/2016,4.989861111
13/01/2016,3.172152778
14/01/2016,1.992986111
15/01/2016,0.926180556
16/01/2016,-0.529583333
17/01/2016,-2.162777778
18/01/2016,-4.849513889
19/01/2016,-7.853055556
20/01/2016,-2.57875
21/01/2016,-3.566111111
22/01/2016,-7.666111111
23/01/2016,1.5375
24/01/2016,3.123958333
25/01/2016,6.126041667
26/01/2016,8.158611111
27/01/2016,10.70770833
28/01/2016,7.700833333
29/01/2016,4.322152778
30/01/2016,6.728263889
31/01/2016,3.198958333
01/02/2016,-0.975486111
02/02/2016,10.21472222
03/02/2016,3.85
04/02/2016,8.202916667
05/02/2016,11.29145833
06/02/2016,15.89145833
07/02/2016,17.01604167
08/02/2016,15.45097222
09/02/2016,19.55555556
10/02/2016,13.23986111
11/02/2016,6.491944444
12/02/2016,3.481944444
13/02/2016,0.479513889
14/02/2016,5.261180556
15/02/2016,3.267708333
16/02/2016,-1.316736111
17/02/2016,-1.00625
18/02/2016,2.237013889
19/02/2016,0.560208333
20/02/2016,3.357986111
21/02/2016,10.42472222
22/02/2016,9.083680556
23/02/2016,1.766666667
24/02/2016,1.625833333
25/02/2016,-0.862013889
26/02/2016,0.218472222
27/02/2016,0.205555556
28/02/2016,-0.134513889
29/02/2016,-0.335069444
01/03/2016,-1.578055556
02/03/2016,3.937013889
03/03/2016,2.651319444
04/03/2016,13.24847222
05/03/2016,9.757083333
06/03/2016,16.44916667
07/03/2016,13.94375
08/03/2016,18.19541667
09/03/2016,20.57409722
10/03/2016,10.73236111
11/03/2016,4.27
12/03/2016,-2.395138889
13/03/2016,0.803819444
14/03/2016,1.634861111
15/03/2016,1.958125
16/03/2016,3.782847222
17/03/2016,4.668263889
18/03/2016,4.5975
19/03/2016,4.279930556
20/03/2016,4.739722222
21/03/2016,5.746944444
22/03/2016,5.208819444
23/03/2016,5.003888889
24/03/2016,5.667847222
25/03/2016,5.835208333
26/03/2016,7.579930556
27/03/2016,7.740555556
28/03/2016,8.249861111
29/03/2016,7.652152778
30/03/2016,7.641388889
31/03/2016,6.132083333
01/04/2016,-2.081111111
02/04/2016,2.625138889
03/04/2016,2.633611111
04/04/2016,14.62493056
05/04/2016,8.669930556
06/04/2016,18.39861111
07/04/2016,15.86888889
08/04/2016,19.76736111
09/04/2016,17.67201389
10/04/2016,10.83451389
11/04/2016,4.451319444
12/04/2016,-4.093125
13/04/2016,10.188125
14/04/2016,9.961944444
15/04/2016,8.947916667
16/04/2016,11.21631944
17/04/2016,7.767083333
18/04/2016,7.171041667
19/04/2016,8.260972222
20/04/2016,7.589097222
21/04/2016,9.37125
22/04/2016,8.832569444
23/04/2016,4.913819444
24/04/2016,3.440347222
25/04/2016,4.016597222
26/04/2016,4.157916667
27/04/2016,4.107569444
28/04/2016,5.297638889
29/04/2016,6.999861111
30/04/2016,10.08791667
01/05/2016,-1.761319444
02/05/2016,3.872916667
03/05/2016,5.455625
04/05/2016,13.98840278
05/05/2016,12.81333333
06/05/2016,19.661875
07/05/2016,19.41923611
08/05/2016,17.19097222
09/05/2016,15.964375
10/05/2016,7.198541667
11/05/2016,6.606597222
12/05/2016,-3.833819444
13/05/2016,15.60270833
14/05/2016,9.708333333
15/05/2016,6.979652778
16/05/2016,8.222708333
17/05/2016,9.875277778
18/05/2016,13.45076389
19/05/2016,13.01798611
20/05/2016,15.22763889
21/05/2016,17.66034722
22/05/2016,20.97854167
23/05/2016,14.89777778
24/05/2016,11.66729167
25/05/2016,12.65916667
26/05/2016,15.30541667
27/05/2016,13.96291667
28/05/2016,17.54611111
29/05/2016,18.77833333
30/05/2016,18.08930556
31/05/2016,17.75368056
01/06/2016,-4.460138889
02/06/2016,7.394583333
03/06/2016,3.551319444
04/06/2016,11.62173611
05/06/2016,16.50354167
06/06/2016,19.45784722
07/06/2016,15.70680556
08/06/2016,17.73319444
09/06/2016,17.27576389
10/06/2016,8.031458333
11/06/2016,4.617222222
12/06/2016,-4.511805556
13/06/2016,16.07895833
14/06/2016,16.03923611
15/06/2016,15.67444444
16/06/2016,14.97631944
17/06/2016,15.188125
18/06/2016,15.67569444
19/06/2016,15.07326389
20/06/2016,17.1475
21/06/2016,18.6075
22/06/2016,21.21277778
23/06/2016,25.61076389
24/06/2016,26.22736111
25/06/2016,22.11361111
26/06/2016,18.03881944
27/06/2016,17.28881944
28/06/2016,17.22236111
29/06/2016,19.64611111
30/06/2016,18.80861111
01/07/2016,-0.416041667
02/07/2016,6.740416667
03/07/2016,1.823819444
04/07/2016,8.700555556
05/07/2016,17.52916667
06/07/2016,19.32069444
07/07/2016,16.67118056
08/07/2016,19.42388889
09/07/2016,17.75201389
10/07/2016,8.648472222
11/07/2016,2.213402778
12/07/2016,-3.179791667
13/07/2016,16.48166667
14/07/2016,14.15256944
15/07/2016,14.20909722
16/07/2016,17.38534722
17/07/2016,19.53638889
18/07/2016,21.41138889
19/07/2016,22.30972222
20/07/2016,24.023125
21/07/2016,19.70555556
22/07/2016,22.11701389
23/07/2016,20.23333333
24/07/2016,22.48784722
25/07/2016,22.99041667
26/07/2016,21.51513889
27/07/2016,20.75770833
28/07/2016,20.68152778
29/07/2016,19.33381944
30/07/2016,20.67340278
31/07/2016,19.30743056
01/08/2016,3.895277778
02/08/2016,7.110694444
03/08/2016,1.182708333
04/08/2016,8.012222222
05/08/2016,17.23909722
06/08/2016,18.46076389
07/08/2016,20.30673611
08/08/2016,21.02902778
09/08/2016,20.84604167
10/08/2016,7.927708333
11/08/2016,1.939097222
12/08/2016,3.558402778
13/08/2016,20.82965278
14/08/2016,19.05486111
15/08/2016,17.03576389
16/08/2016,16.54986111
17/08/2016,14.51444444
18/08/2016,15.91951389
19/08/2016,18.76291667
20/08/2016,19.73576389
21/08/2016,17.30569444
22/08/2016,18.07069444
23/08/2016,21.68354167
24/08/2016,22.99368056
25/08/2016,24.16916667
26/08/2016,25.83118056
27/08/2016,24.73784722
28/08/2016,24.51590278
29/08/2016,20.705625
30/08/2016,16.95020833
31/08/2016,18.28013889
01/09/2016,-0.536319444
02/09/2016,7.312986111
03/09/2016,1.647986111
04/09/2016,7.759305556
05/09/2016,17.62402778
06/09/2016,15.30840278
07/09/2016,20.046875
08/09/2016,16.76819444
09/09/2016,20.90388889
10/09/2016,7.852291667
11/09/2016,0.799236111
12/09/2016,5.816458333
13/09/2016,23.36576389
14/09/2016,22.29986111
15/09/2016,21.40388889
16/09/2016,18.19944444
17/09/2016,15.02131944
18/09/2016,14.27256944
19/09/2016,12.98451389
20/09/2016,12.93576389
21/09/2016,11.47180556
22/09/2016,12.61236111
23/09/2016,14.69763889
24/09/2016,14.2275
25/09/2016,14.56791667
26/09/2016,13.91145833
27/09/2016,15.679375
28/09/2016,15.98152778
29/09/2016,18.990625
30/09/2016,14.29027778
01/10/2016,3.929722222
02/10/2016,3.604166667
03/10/2016,1.012222222
04/10/2016,6.910833333
05/10/2016,18.21090278
06/10/2016,16.29423611
07/10/2016,23.40826389
08/10/2016,12.49402778
09/10/2016,20.80277778
10/10/2016,6.847083333
11/10/2016,1.591458333
12/10/2016,7.090347222
13/10/2016,6.792222222
14/10/2016,8.205486111
15/10/2016,10.49347222
16/10/2016,12.12173611
17/10/2016,10.54979167
18/10/2016,11.72555556
19/10/2016,8.755277778
20/10/2016,6.474791667
21/10/2016,5.997777778
22/10/2016,5.770555556
23/10/2016,6.491458333
24/10/2016,7.528472222
25/10/2016,8.06875
26/10/2016,
27/10/2016,
28/10/2016,11.98402985
29/10/2016,9.893888889
30/10/2016,8.421736111
31/10/2016,7.387152778
01/11/2016,3.675833333
02/11/2016,3.742708333
03/11/2016,2.955833333
04/11/2016,7.588888889
05/11/2016,17.22743056
06/11/2016,16.05131944
07/11/2016,24.71604167
08/11/2016,12.63027778
09/11/2016,21.473125
10/11/2016,6.474652778
11/11/2016,1.164305556
12/11/2016,6.730694444
13/11/2016,-0.174722222
14/11/2016,-1.53
15/11/2016,1.380486111
16/11/2016,6.193402778
17/11/2016,10.21916667
18/11/2016,10.24333333
19/11/2016,5.852222222
20/11/2016,7.887916667
21/11/2016,9.419513889
22/11/2016,9.846944444
23/11/2016,6.550694444
24/11/2016,5.714097222
25/11/2016,2.950694444
26/11/2016,0.899236111
27/11/2016,2.841527778
28/11/2016,-0.7025
29/11/2016,-3.516041667
30/11/2016,-1.03875
01/12/2016,4.371736111
02/12/2016,1.956458333
03/12/2016,1.385138889
04/12/2016,9.739444444
05/12/2016,16.6875
06/12/2016,16.08395833
07/12/2016,20.098125
08/12/2016,14.78368056
09/12/2016,23.20798611
10/12/2016,6.033263889
11/12/2016,-0.368263889
12/12/2016,5.470694444
13/12/2016,3.750972222
14/12/2016,4.696458333
15/12/2016,2.885972222
16/12/2016,0.153680556
17/12/2016,-1.242152778
18/12/2016,2.805833333
19/12/2016,2.494305556
20/12/2016,-0.617430556
21/12/2016,-1.665555556
22/12/2016,-0.007361111
23/12/2016,1.245069444
24/12/2016,4.539513889
25/12/2016,7.798611111
26/12/2016,7.527430556
27/12/2016,5.245625
28/12/2016,4.887152778
29/12/2016,2.67625
30/12/2016,-1.706597222
31/12/2016,-2.4925
01/01/2017,-4.82
