FullTime;FullTime_text;FullTime_int;Hour;Minute;Second;Period;LunchTime;DinnerTime
17:14:18;171418;171418;17;14;18;Afternoon;No;No
17:14:19;171419;171419;17;14;19;Afternoon;No;No
17:14:20;171420;171420;17;14;20;Afternoon;No;No
17:14:21;171421;171421;17;14;21;Afternoon;No;No
17:14:22;171422;171422;17;14;22;Afternoon;No;No
17:14:23;171423;171423;17;14;23;Afternoon;No;No
17:14:24;171424;171424;17;14;24;Afternoon;No;No
17:14:25;171425;171425;17;14;25;Afternoon;No;No
17:14:26;171426;171426;17;14;26;Afternoon;No;No
17:14:27;171427;171427;17;14;27;Afternoon;No;No
17:14:28;171428;171428;17;14;28;Afternoon;No;No
17:14:29;171429;171429;17;14;29;Afternoon;No;No
17:14:30;171430;171430;17;14;30;Afternoon;No;No
17:14:31;171431;171431;17;14;31;Afternoon;No;No
17:14:32;171432;171432;17;14;32;Afternoon;No;No
17:14:33;171433;171433;17;14;33;Afternoon;No;No
17:14:34;171434;171434;17;14;34;Afternoon;No;No
17:14:35;171435;171435;17;14;35;Afternoon;No;No
17:14:36;171436;171436;17;14;36;Afternoon;No;No
17:14:37;171437;171437;17;14;37;Afternoon;No;No
17:14:38;171438;171438;17;14;38;Afternoon;No;No
17:14:39;171439;171439;17;14;39;Afternoon;No;No
17:14:40;171440;171440;17;14;40;Afternoon;No;No
17:14:41;171441;171441;17;14;41;Afternoon;No;No
17:14:42;171442;171442;17;14;42;Afternoon;No;No
17:14:43;171443;171443;17;14;43;Afternoon;No;No
17:14:44;171444;171444;17;14;44;Afternoon;No;No
17:14:45;171445;171445;17;14;45;Afternoon;No;No
17:14:46;171446;171446;17;14;46;Afternoon;No;No
17:14:47;171447;171447;17;14;47;Afternoon;No;No
17:14:48;171448;171448;17;14;48;Afternoon;No;No
17:14:49;171449;171449;17;14;49;Afternoon;No;No
17:14:50;171450;171450;17;14;50;Afternoon;No;No
17:14:51;171451;171451;17;14;51;Afternoon;No;No
17:14:52;171452;171452;17;14;52;Afternoon;No;No
17:14:53;171453;171453;17;14;53;Afternoon;No;No
17:14:54;171454;171454;17;14;54;Afternoon;No;No
17:14:55;171455;171455;17;14;55;Afternoon;No;No
17:14:56;171456;171456;17;14;56;Afternoon;No;No
17:14:57;171457;171457;17;14;57;Afternoon;No;No
17:14:58;171458;171458;17;14;58;Afternoon;No;No
17:14:59;171459;171459;17;14;59;Afternoon;No;No
17:15:00;171500;171500;17;15;0;Afternoon;No;No
17:15:01;171501;171501;17;15;1;Afternoon;No;No
17:15:02;171502;171502;17;15;2;Afternoon;No;No
17:15:03;171503;171503;17;15;3;Afternoon;No;No
17:15:04;171504;171504;17;15;4;Afternoon;No;No
17:15:05;171505;171505;17;15;5;Afternoon;No;No
17:15:06;171506;171506;17;15;6;Afternoon;No;No
17:15:07;171507;171507;17;15;7;Afternoon;No;No
17:15:08;171508;171508;17;15;8;Afternoon;No;No
17:15:09;171509;171509;17;15;9;Afternoon;No;No
17:15:10;171510;171510;17;15;10;Afternoon;No;No
17:15:11;171511;171511;17;15;11;Afternoon;No;No
17:15:12;171512;171512;17;15;12;Afternoon;No;No
17:15:13;171513;171513;17;15;13;Afternoon;No;No
17:15:14;171514;171514;17;15;14;Afternoon;No;No
17:15:15;171515;171515;17;15;15;Afternoon;No;No
17:15:16;171516;171516;17;15;16;Afternoon;No;No
17:15:17;171517;171517;17;15;17;Afternoon;No;No
17:15:18;171518;171518;17;15;18;Afternoon;No;No
17:15:19;171519;171519;17;15;19;Afternoon;No;No
17:15:20;171520;171520;17;15;20;Afternoon;No;No
17:15:21;171521;171521;17;15;21;Afternoon;No;No
17:15:22;171522;171522;17;15;22;Afternoon;No;No
17:15:23;171523;171523;17;15;23;Afternoon;No;No
17:15:24;171524;171524;17;15;24;Afternoon;No;No
17:15:25;171525;171525;17;15;25;Afternoon;No;No
17:15:26;171526;171526;17;15;26;Afternoon;No;No
17:15:27;171527;171527;17;15;27;Afternoon;No;No
17:15:28;171528;171528;17;15;28;Afternoon;No;No
17:15:29;171529;171529;17;15;29;Afternoon;No;No
17:15:30;171530;171530;17;15;30;Afternoon;No;No
17:15:31;171531;171531;17;15;31;Afternoon;No;No
17:15:32;171532;171532;17;15;32;Afternoon;No;No
17:15:33;171533;171533;17;15;33;Afternoon;No;No
17:15:34;171534;171534;17;15;34;Afternoon;No;No
17:15:35;171535;171535;17;15;35;Afternoon;No;No
17:15:36;171536;171536;17;15;36;Afternoon;No;No
17:15:37;171537;171537;17;15;37;Afternoon;No;No
17:15:38;171538;171538;17;15;38;Afternoon;No;No
17:15:39;171539;171539;17;15;39;Afternoon;No;No
17:15:40;171540;171540;17;15;40;Afternoon;No;No
17:15:41;171541;171541;17;15;41;Afternoon;No;No
17:15:42;171542;171542;17;15;42;Afternoon;No;No
17:15:43;171543;171543;17;15;43;Afternoon;No;No
17:15:44;171544;171544;17;15;44;Afternoon;No;No
17:15:45;171545;171545;17;15;45;Afternoon;No;No
17:15:46;171546;171546;17;15;46;Afternoon;No;No
17:15:47;171547;171547;17;15;47;Afternoon;No;No
17:15:48;171548;171548;17;15;48;Afternoon;No;No
17:15:49;171549;171549;17;15;49;Afternoon;No;No
17:15:50;171550;171550;17;15;50;Afternoon;No;No
17:15:51;171551;171551;17;15;51;Afternoon;No;No
17:15:52;171552;171552;17;15;52;Afternoon;No;No
17:15:53;171553;171553;17;15;53;Afternoon;No;No
17:15:54;171554;171554;17;15;54;Afternoon;No;No
17:15:55;171555;171555;17;15;55;Afternoon;No;No
17:15:56;171556;171556;17;15;56;Afternoon;No;No
17:15:57;171557;171557;17;15;57;Afternoon;No;No
17:15:58;171558;171558;17;15;58;Afternoon;No;No
17:15:59;171559;171559;17;15;59;Afternoon;No;No
17:16:00;171600;171600;17;16;0;Afternoon;No;No
17:16:01;171601;171601;17;16;1;Afternoon;No;No
17:16:02;171602;171602;17;16;2;Afternoon;No;No
17:16:03;171603;171603;17;16;3;Afternoon;No;No
17:16:04;171604;171604;17;16;4;Afternoon;No;No
17:16:05;171605;171605;17;16;5;Afternoon;No;No
17:16:06;171606;171606;17;16;6;Afternoon;No;No
17:16:07;171607;171607;17;16;7;Afternoon;No;No
17:16:08;171608;171608;17;16;8;Afternoon;No;No
17:16:09;171609;171609;17;16;9;Afternoon;No;No
17:16:10;171610;171610;17;16;10;Afternoon;No;No
17:16:11;171611;171611;17;16;11;Afternoon;No;No
17:16:12;171612;171612;17;16;12;Afternoon;No;No
17:16:13;171613;171613;17;16;13;Afternoon;No;No
17:16:14;171614;171614;17;16;14;Afternoon;No;No
17:16:15;171615;171615;17;16;15;Afternoon;No;No
17:16:16;171616;171616;17;16;16;Afternoon;No;No
17:16:17;171617;171617;17;16;17;Afternoon;No;No
17:16:18;171618;171618;17;16;18;Afternoon;No;No
17:16:19;171619;171619;17;16;19;Afternoon;No;No
17:16:20;171620;171620;17;16;20;Afternoon;No;No
17:16:21;171621;171621;17;16;21;Afternoon;No;No
17:16:22;171622;171622;17;16;22;Afternoon;No;No
17:16:23;171623;171623;17;16;23;Afternoon;No;No
17:16:24;171624;171624;17;16;24;Afternoon;No;No
17:16:25;171625;171625;17;16;25;Afternoon;No;No
17:16:26;171626;171626;17;16;26;Afternoon;No;No
17:16:27;171627;171627;17;16;27;Afternoon;No;No
17:16:28;171628;171628;17;16;28;Afternoon;No;No
17:16:29;171629;171629;17;16;29;Afternoon;No;No
17:16:30;171630;171630;17;16;30;Afternoon;No;No
17:16:31;171631;171631;17;16;31;Afternoon;No;No
17:16:32;171632;171632;17;16;32;Afternoon;No;No
17:16:33;171633;171633;17;16;33;Afternoon;No;No
17:16:34;171634;171634;17;16;34;Afternoon;No;No
17:16:35;171635;171635;17;16;35;Afternoon;No;No
17:16:36;171636;171636;17;16;36;Afternoon;No;No
17:16:37;171637;171637;17;16;37;Afternoon;No;No
17:16:38;171638;171638;17;16;38;Afternoon;No;No
17:16:39;171639;171639;17;16;39;Afternoon;No;No
17:16:40;171640;171640;17;16;40;Afternoon;No;No
17:16:41;171641;171641;17;16;41;Afternoon;No;No
17:16:42;171642;171642;17;16;42;Afternoon;No;No
17:16:43;171643;171643;17;16;43;Afternoon;No;No
17:16:44;171644;171644;17;16;44;Afternoon;No;No
17:16:45;171645;171645;17;16;45;Afternoon;No;No
17:16:46;171646;171646;17;16;46;Afternoon;No;No
17:16:47;171647;171647;17;16;47;Afternoon;No;No
17:16:48;171648;171648;17;16;48;Afternoon;No;No
17:16:49;171649;171649;17;16;49;Afternoon;No;No
17:16:50;171650;171650;17;16;50;Afternoon;No;No
17:16:51;171651;171651;17;16;51;Afternoon;No;No
17:16:52;171652;171652;17;16;52;Afternoon;No;No
17:16:53;171653;171653;17;16;53;Afternoon;No;No
17:16:54;171654;171654;17;16;54;Afternoon;No;No
17:16:55;171655;171655;17;16;55;Afternoon;No;No
17:16:56;171656;171656;17;16;56;Afternoon;No;No
17:16:57;171657;171657;17;16;57;Afternoon;No;No
17:16:58;171658;171658;17;16;58;Afternoon;No;No
17:16:59;171659;171659;17;16;59;Afternoon;No;No
17:17:00;171700;171700;17;17;0;Afternoon;No;No
17:17:01;171701;171701;17;17;1;Afternoon;No;No
17:17:02;171702;171702;17;17;2;Afternoon;No;No
17:17:03;171703;171703;17;17;3;Afternoon;No;No
17:17:04;171704;171704;17;17;4;Afternoon;No;No
17:17:05;171705;171705;17;17;5;Afternoon;No;No
17:17:06;171706;171706;17;17;6;Afternoon;No;No
17:17:07;171707;171707;17;17;7;Afternoon;No;No
17:17:08;171708;171708;17;17;8;Afternoon;No;No
17:17:09;171709;171709;17;17;9;Afternoon;No;No
17:17:10;171710;171710;17;17;10;Afternoon;No;No
17:17:11;171711;171711;17;17;11;Afternoon;No;No
17:17:12;171712;171712;17;17;12;Afternoon;No;No
17:17:13;171713;171713;17;17;13;Afternoon;No;No
17:17:14;171714;171714;17;17;14;Afternoon;No;No
17:17:15;171715;171715;17;17;15;Afternoon;No;No
17:17:16;171716;171716;17;17;16;Afternoon;No;No
17:17:17;171717;171717;17;17;17;Afternoon;No;No
17:17:18;171718;171718;17;17;18;Afternoon;No;No
17:17:19;171719;171719;17;17;19;Afternoon;No;No
17:17:20;171720;171720;17;17;20;Afternoon;No;No
17:17:21;171721;171721;17;17;21;Afternoon;No;No
17:17:22;171722;171722;17;17;22;Afternoon;No;No
17:17:23;171723;171723;17;17;23;Afternoon;No;No
17:17:24;171724;171724;17;17;24;Afternoon;No;No
17:17:25;171725;171725;17;17;25;Afternoon;No;No
17:17:26;171726;171726;17;17;26;Afternoon;No;No
17:17:27;171727;171727;17;17;27;Afternoon;No;No
17:17:28;171728;171728;17;17;28;Afternoon;No;No
17:17:29;171729;171729;17;17;29;Afternoon;No;No
17:17:30;171730;171730;17;17;30;Afternoon;No;No
17:17:31;171731;171731;17;17;31;Afternoon;No;No
17:17:32;171732;171732;17;17;32;Afternoon;No;No
17:17:33;171733;171733;17;17;33;Afternoon;No;No
17:17:34;171734;171734;17;17;34;Afternoon;No;No
17:17:35;171735;171735;17;17;35;Afternoon;No;No
17:17:36;171736;171736;17;17;36;Afternoon;No;No
17:17:37;171737;171737;17;17;37;Afternoon;No;No
17:17:38;171738;171738;17;17;38;Afternoon;No;No
17:17:39;171739;171739;17;17;39;Afternoon;No;No
17:17:40;171740;171740;17;17;40;Afternoon;No;No
17:17:41;171741;171741;17;17;41;Afternoon;No;No
17:17:42;171742;171742;17;17;42;Afternoon;No;No
17:17:43;171743;171743;17;17;43;Afternoon;No;No
17:17:44;171744;171744;17;17;44;Afternoon;No;No
17:17:45;171745;171745;17;17;45;Afternoon;No;No
17:17:46;171746;171746;17;17;46;Afternoon;No;No
17:17:47;171747;171747;17;17;47;Afternoon;No;No
17:17:48;171748;171748;17;17;48;Afternoon;No;No
17:17:49;171749;171749;17;17;49;Afternoon;No;No
17:17:50;171750;171750;17;17;50;Afternoon;No;No
17:17:51;171751;171751;17;17;51;Afternoon;No;No
17:17:52;171752;171752;17;17;52;Afternoon;No;No
17:17:53;171753;171753;17;17;53;Afternoon;No;No
17:17:54;171754;171754;17;17;54;Afternoon;No;No
17:17:55;171755;171755;17;17;55;Afternoon;No;No
17:17:56;171756;171756;17;17;56;Afternoon;No;No
17:17:57;171757;171757;17;17;57;Afternoon;No;No
17:17:58;171758;171758;17;17;58;Afternoon;No;No
17:17:59;171759;171759;17;17;59;Afternoon;No;No
17:18:00;171800;171800;17;18;0;Afternoon;No;No
17:18:01;171801;171801;17;18;1;Afternoon;No;No
17:18:02;171802;171802;17;18;2;Afternoon;No;No
17:18:03;171803;171803;17;18;3;Afternoon;No;No
17:18:04;171804;171804;17;18;4;Afternoon;No;No
17:18:05;171805;171805;17;18;5;Afternoon;No;No
17:18:06;171806;171806;17;18;6;Afternoon;No;No
17:18:07;171807;171807;17;18;7;Afternoon;No;No
17:18:08;171808;171808;17;18;8;Afternoon;No;No
17:18:09;171809;171809;17;18;9;Afternoon;No;No
17:18:10;171810;171810;17;18;10;Afternoon;No;No
17:18:11;171811;171811;17;18;11;Afternoon;No;No
17:18:12;171812;171812;17;18;12;Afternoon;No;No
17:18:13;171813;171813;17;18;13;Afternoon;No;No
17:18:14;171814;171814;17;18;14;Afternoon;No;No
17:18:15;171815;171815;17;18;15;Afternoon;No;No
17:18:16;171816;171816;17;18;16;Afternoon;No;No
17:18:17;171817;171817;17;18;17;Afternoon;No;No
17:18:18;171818;171818;17;18;18;Afternoon;No;No
17:18:19;171819;171819;17;18;19;Afternoon;No;No
17:18:20;171820;171820;17;18;20;Afternoon;No;No
17:18:21;171821;171821;17;18;21;Afternoon;No;No
17:18:22;171822;171822;17;18;22;Afternoon;No;No
17:18:23;171823;171823;17;18;23;Afternoon;No;No
17:18:24;171824;171824;17;18;24;Afternoon;No;No
17:18:25;171825;171825;17;18;25;Afternoon;No;No
17:18:26;171826;171826;17;18;26;Afternoon;No;No
17:18:27;171827;171827;17;18;27;Afternoon;No;No
17:18:28;171828;171828;17;18;28;Afternoon;No;No
17:18:29;171829;171829;17;18;29;Afternoon;No;No
17:18:30;171830;171830;17;18;30;Afternoon;No;No
17:18:31;171831;171831;17;18;31;Afternoon;No;No
17:18:32;171832;171832;17;18;32;Afternoon;No;No
17:18:33;171833;171833;17;18;33;Afternoon;No;No
17:18:34;171834;171834;17;18;34;Afternoon;No;No
17:18:35;171835;171835;17;18;35;Afternoon;No;No
17:18:36;171836;171836;17;18;36;Afternoon;No;No
17:18:37;171837;171837;17;18;37;Afternoon;No;No
17:18:38;171838;171838;17;18;38;Afternoon;No;No
17:18:39;171839;171839;17;18;39;Afternoon;No;No
17:18:40;171840;171840;17;18;40;Afternoon;No;No
17:18:41;171841;171841;17;18;41;Afternoon;No;No
17:18:42;171842;171842;17;18;42;Afternoon;No;No
17:18:43;171843;171843;17;18;43;Afternoon;No;No
17:18:44;171844;171844;17;18;44;Afternoon;No;No
17:18:45;171845;171845;17;18;45;Afternoon;No;No
17:18:46;171846;171846;17;18;46;Afternoon;No;No
17:18:47;171847;171847;17;18;47;Afternoon;No;No
17:18:48;171848;171848;17;18;48;Afternoon;No;No
17:18:49;171849;171849;17;18;49;Afternoon;No;No
17:18:50;171850;171850;17;18;50;Afternoon;No;No
17:18:51;171851;171851;17;18;51;Afternoon;No;No
17:18:52;171852;171852;17;18;52;Afternoon;No;No
17:18:53;171853;171853;17;18;53;Afternoon;No;No
17:18:54;171854;171854;17;18;54;Afternoon;No;No
17:18:55;171855;171855;17;18;55;Afternoon;No;No
17:18:56;171856;171856;17;18;56;Afternoon;No;No
17:18:57;171857;171857;17;18;57;Afternoon;No;No
17:18:58;171858;171858;17;18;58;Afternoon;No;No
17:18:59;171859;171859;17;18;59;Afternoon;No;No
17:19:00;171900;171900;17;19;0;Afternoon;No;No
17:19:01;171901;171901;17;19;1;Afternoon;No;No
17:19:02;171902;171902;17;19;2;Afternoon;No;No
17:19:03;171903;171903;17;19;3;Afternoon;No;No
17:19:04;171904;171904;17;19;4;Afternoon;No;No
17:19:05;171905;171905;17;19;5;Afternoon;No;No
17:19:06;171906;171906;17;19;6;Afternoon;No;No
17:19:07;171907;171907;17;19;7;Afternoon;No;No
17:19:08;171908;171908;17;19;8;Afternoon;No;No
17:19:09;171909;171909;17;19;9;Afternoon;No;No
17:19:10;171910;171910;17;19;10;Afternoon;No;No
17:19:11;171911;171911;17;19;11;Afternoon;No;No
17:19:12;171912;171912;17;19;12;Afternoon;No;No
17:19:13;171913;171913;17;19;13;Afternoon;No;No
17:19:14;171914;171914;17;19;14;Afternoon;No;No
17:19:15;171915;171915;17;19;15;Afternoon;No;No
17:19:16;171916;171916;17;19;16;Afternoon;No;No
17:19:17;171917;171917;17;19;17;Afternoon;No;No
17:19:18;171918;171918;17;19;18;Afternoon;No;No
17:19:19;171919;171919;17;19;19;Afternoon;No;No
17:19:20;171920;171920;17;19;20;Afternoon;No;No
17:19:21;171921;171921;17;19;21;Afternoon;No;No
17:19:22;171922;171922;17;19;22;Afternoon;No;No
17:19:23;171923;171923;17;19;23;Afternoon;No;No
17:19:24;171924;171924;17;19;24;Afternoon;No;No
17:19:25;171925;171925;17;19;25;Afternoon;No;No
17:19:26;171926;171926;17;19;26;Afternoon;No;No
17:19:27;171927;171927;17;19;27;Afternoon;No;No
17:19:28;171928;171928;17;19;28;Afternoon;No;No
17:19:29;171929;171929;17;19;29;Afternoon;No;No
17:19:30;171930;171930;17;19;30;Afternoon;No;No
17:19:31;171931;171931;17;19;31;Afternoon;No;No
17:19:32;171932;171932;17;19;32;Afternoon;No;No
17:19:33;171933;171933;17;19;33;Afternoon;No;No
17:19:34;171934;171934;17;19;34;Afternoon;No;No
17:19:35;171935;171935;17;19;35;Afternoon;No;No
17:19:36;171936;171936;17;19;36;Afternoon;No;No
17:19:37;171937;171937;17;19;37;Afternoon;No;No
17:19:38;171938;171938;17;19;38;Afternoon;No;No
17:19:39;171939;171939;17;19;39;Afternoon;No;No
17:19:40;171940;171940;17;19;40;Afternoon;No;No
17:19:41;171941;171941;17;19;41;Afternoon;No;No
17:19:42;171942;171942;17;19;42;Afternoon;No;No
17:19:43;171943;171943;17;19;43;Afternoon;No;No
17:19:44;171944;171944;17;19;44;Afternoon;No;No
17:19:45;171945;171945;17;19;45;Afternoon;No;No
17:19:46;171946;171946;17;19;46;Afternoon;No;No
17:19:47;171947;171947;17;19;47;Afternoon;No;No
17:19:48;171948;171948;17;19;48;Afternoon;No;No
17:19:49;171949;171949;17;19;49;Afternoon;No;No
17:19:50;171950;171950;17;19;50;Afternoon;No;No
17:19:51;171951;171951;17;19;51;Afternoon;No;No
17:19:52;171952;171952;17;19;52;Afternoon;No;No
17:19:53;171953;171953;17;19;53;Afternoon;No;No
17:19:54;171954;171954;17;19;54;Afternoon;No;No
17:19:55;171955;171955;17;19;55;Afternoon;No;No
17:19:56;171956;171956;17;19;56;Afternoon;No;No
17:19:57;171957;171957;17;19;57;Afternoon;No;No
17:19:58;171958;171958;17;19;58;Afternoon;No;No
17:19:59;171959;171959;17;19;59;Afternoon;No;No
17:20:00;172000;172000;17;20;0;Afternoon;No;No
17:20:01;172001;172001;17;20;1;Afternoon;No;No
17:20:02;172002;172002;17;20;2;Afternoon;No;No
17:20:03;172003;172003;17;20;3;Afternoon;No;No
17:20:04;172004;172004;17;20;4;Afternoon;No;No
17:20:05;172005;172005;17;20;5;Afternoon;No;No
17:20:06;172006;172006;17;20;6;Afternoon;No;No
17:20:07;172007;172007;17;20;7;Afternoon;No;No
17:20:08;172008;172008;17;20;8;Afternoon;No;No
17:20:09;172009;172009;17;20;9;Afternoon;No;No
17:20:10;172010;172010;17;20;10;Afternoon;No;No
17:20:11;172011;172011;17;20;11;Afternoon;No;No
17:20:12;172012;172012;17;20;12;Afternoon;No;No
17:20:13;172013;172013;17;20;13;Afternoon;No;No
17:20:14;172014;172014;17;20;14;Afternoon;No;No
17:20:15;172015;172015;17;20;15;Afternoon;No;No
17:20:16;172016;172016;17;20;16;Afternoon;No;No
17:20:17;172017;172017;17;20;17;Afternoon;No;No
17:20:18;172018;172018;17;20;18;Afternoon;No;No
17:20:19;172019;172019;17;20;19;Afternoon;No;No
17:20:20;172020;172020;17;20;20;Afternoon;No;No
17:20:21;172021;172021;17;20;21;Afternoon;No;No
17:20:22;172022;172022;17;20;22;Afternoon;No;No
17:20:23;172023;172023;17;20;23;Afternoon;No;No
17:20:24;172024;172024;17;20;24;Afternoon;No;No
17:20:25;172025;172025;17;20;25;Afternoon;No;No
17:20:26;172026;172026;17;20;26;Afternoon;No;No
17:20:27;172027;172027;17;20;27;Afternoon;No;No
17:20:28;172028;172028;17;20;28;Afternoon;No;No
17:20:29;172029;172029;17;20;29;Afternoon;No;No
17:20:30;172030;172030;17;20;30;Afternoon;No;No
17:20:31;172031;172031;17;20;31;Afternoon;No;No
17:20:32;172032;172032;17;20;32;Afternoon;No;No
17:20:33;172033;172033;17;20;33;Afternoon;No;No
17:20:34;172034;172034;17;20;34;Afternoon;No;No
17:20:35;172035;172035;17;20;35;Afternoon;No;No
17:20:36;172036;172036;17;20;36;Afternoon;No;No
17:20:37;172037;172037;17;20;37;Afternoon;No;No
17:20:38;172038;172038;17;20;38;Afternoon;No;No
17:20:39;172039;172039;17;20;39;Afternoon;No;No
17:20:40;172040;172040;17;20;40;Afternoon;No;No
17:20:41;172041;172041;17;20;41;Afternoon;No;No
17:20:42;172042;172042;17;20;42;Afternoon;No;No
17:20:43;172043;172043;17;20;43;Afternoon;No;No
17:20:44;172044;172044;17;20;44;Afternoon;No;No
17:20:45;172045;172045;17;20;45;Afternoon;No;No
17:20:46;172046;172046;17;20;46;Afternoon;No;No
17:20:47;172047;172047;17;20;47;Afternoon;No;No
17:20:48;172048;172048;17;20;48;Afternoon;No;No
17:20:49;172049;172049;17;20;49;Afternoon;No;No
17:20:50;172050;172050;17;20;50;Afternoon;No;No
17:20:51;172051;172051;17;20;51;Afternoon;No;No
17:20:52;172052;172052;17;20;52;Afternoon;No;No
17:20:53;172053;172053;17;20;53;Afternoon;No;No
17:20:54;172054;172054;17;20;54;Afternoon;No;No
17:20:55;172055;172055;17;20;55;Afternoon;No;No
17:20:56;172056;172056;17;20;56;Afternoon;No;No
17:20:57;172057;172057;17;20;57;Afternoon;No;No
17:20:58;172058;172058;17;20;58;Afternoon;No;No
17:20:59;172059;172059;17;20;59;Afternoon;No;No
17:21:00;172100;172100;17;21;0;Afternoon;No;No
17:21:01;172101;172101;17;21;1;Afternoon;No;No
17:21:02;172102;172102;17;21;2;Afternoon;No;No
17:21:03;172103;172103;17;21;3;Afternoon;No;No
17:21:04;172104;172104;17;21;4;Afternoon;No;No
17:21:05;172105;172105;17;21;5;Afternoon;No;No
17:21:06;172106;172106;17;21;6;Afternoon;No;No
17:21:07;172107;172107;17;21;7;Afternoon;No;No
17:21:08;172108;172108;17;21;8;Afternoon;No;No
17:21:09;172109;172109;17;21;9;Afternoon;No;No
17:21:10;172110;172110;17;21;10;Afternoon;No;No
17:21:11;172111;172111;17;21;11;Afternoon;No;No
17:21:12;172112;172112;17;21;12;Afternoon;No;No
17:21:13;172113;172113;17;21;13;Afternoon;No;No
17:21:14;172114;172114;17;21;14;Afternoon;No;No
17:21:15;172115;172115;17;21;15;Afternoon;No;No
17:21:16;172116;172116;17;21;16;Afternoon;No;No
17:21:17;172117;172117;17;21;17;Afternoon;No;No
17:21:18;172118;172118;17;21;18;Afternoon;No;No
17:21:19;172119;172119;17;21;19;Afternoon;No;No
17:21:20;172120;172120;17;21;20;Afternoon;No;No
17:21:21;172121;172121;17;21;21;Afternoon;No;No
17:21:22;172122;172122;17;21;22;Afternoon;No;No
17:21:23;172123;172123;17;21;23;Afternoon;No;No
17:21:24;172124;172124;17;21;24;Afternoon;No;No
17:21:25;172125;172125;17;21;25;Afternoon;No;No
17:21:26;172126;172126;17;21;26;Afternoon;No;No
17:21:27;172127;172127;17;21;27;Afternoon;No;No
17:21:28;172128;172128;17;21;28;Afternoon;No;No
17:21:29;172129;172129;17;21;29;Afternoon;No;No
17:21:30;172130;172130;17;21;30;Afternoon;No;No
17:21:31;172131;172131;17;21;31;Afternoon;No;No
17:21:32;172132;172132;17;21;32;Afternoon;No;No
17:21:33;172133;172133;17;21;33;Afternoon;No;No
17:21:34;172134;172134;17;21;34;Afternoon;No;No
17:21:35;172135;172135;17;21;35;Afternoon;No;No
17:21:36;172136;172136;17;21;36;Afternoon;No;No
17:21:37;172137;172137;17;21;37;Afternoon;No;No
17:21:38;172138;172138;17;21;38;Afternoon;No;No
17:21:39;172139;172139;17;21;39;Afternoon;No;No
17:21:40;172140;172140;17;21;40;Afternoon;No;No
17:21:41;172141;172141;17;21;41;Afternoon;No;No
17:21:42;172142;172142;17;21;42;Afternoon;No;No
17:21:43;172143;172143;17;21;43;Afternoon;No;No
17:21:44;172144;172144;17;21;44;Afternoon;No;No
17:21:45;172145;172145;17;21;45;Afternoon;No;No
17:21:46;172146;172146;17;21;46;Afternoon;No;No
17:21:47;172147;172147;17;21;47;Afternoon;No;No
17:21:48;172148;172148;17;21;48;Afternoon;No;No
17:21:49;172149;172149;17;21;49;Afternoon;No;No
17:21:50;172150;172150;17;21;50;Afternoon;No;No
17:21:51;172151;172151;17;21;51;Afternoon;No;No
17:21:52;172152;172152;17;21;52;Afternoon;No;No
17:21:53;172153;172153;17;21;53;Afternoon;No;No
17:21:54;172154;172154;17;21;54;Afternoon;No;No
17:21:55;172155;172155;17;21;55;Afternoon;No;No
17:21:56;172156;172156;17;21;56;Afternoon;No;No
17:21:57;172157;172157;17;21;57;Afternoon;No;No
17:21:58;172158;172158;17;21;58;Afternoon;No;No
17:21:59;172159;172159;17;21;59;Afternoon;No;No
17:22:00;172200;172200;17;22;0;Afternoon;No;No
17:22:01;172201;172201;17;22;1;Afternoon;No;No
17:22:02;172202;172202;17;22;2;Afternoon;No;No
17:22:03;172203;172203;17;22;3;Afternoon;No;No
17:22:04;172204;172204;17;22;4;Afternoon;No;No
17:22:05;172205;172205;17;22;5;Afternoon;No;No
17:22:06;172206;172206;17;22;6;Afternoon;No;No
17:22:07;172207;172207;17;22;7;Afternoon;No;No
17:22:08;172208;172208;17;22;8;Afternoon;No;No
17:22:09;172209;172209;17;22;9;Afternoon;No;No
17:22:10;172210;172210;17;22;10;Afternoon;No;No
17:22:11;172211;172211;17;22;11;Afternoon;No;No
17:22:12;172212;172212;17;22;12;Afternoon;No;No
17:22:13;172213;172213;17;22;13;Afternoon;No;No
17:22:14;172214;172214;17;22;14;Afternoon;No;No
17:22:15;172215;172215;17;22;15;Afternoon;No;No
17:22:16;172216;172216;17;22;16;Afternoon;No;No
17:22:17;172217;172217;17;22;17;Afternoon;No;No
17:22:18;172218;172218;17;22;18;Afternoon;No;No
17:22:19;172219;172219;17;22;19;Afternoon;No;No
17:22:20;172220;172220;17;22;20;Afternoon;No;No
17:22:21;172221;172221;17;22;21;Afternoon;No;No
17:22:22;172222;172222;17;22;22;Afternoon;No;No
17:22:23;172223;172223;17;22;23;Afternoon;No;No
17:22:24;172224;172224;17;22;24;Afternoon;No;No
17:22:25;172225;172225;17;22;25;Afternoon;No;No
17:22:26;172226;172226;17;22;26;Afternoon;No;No
17:22:27;172227;172227;17;22;27;Afternoon;No;No
17:22:28;172228;172228;17;22;28;Afternoon;No;No
17:22:29;172229;172229;17;22;29;Afternoon;No;No
17:22:30;172230;172230;17;22;30;Afternoon;No;No
17:22:31;172231;172231;17;22;31;Afternoon;No;No
17:22:32;172232;172232;17;22;32;Afternoon;No;No
17:22:33;172233;172233;17;22;33;Afternoon;No;No
17:22:34;172234;172234;17;22;34;Afternoon;No;No
17:22:35;172235;172235;17;22;35;Afternoon;No;No
